Email_ID,Email_Type,Subject_Hotness_Score,Email_Source_Type,Customer_Location,Email_Campaign_Type,Total_Past_Communications,Time_Email_sent_Category,Word_Count,Total_Links,Total_Images,Email_Status
EMA00084712934100,2,0.2,1,D,3,8,2,1229,6,1,0
EMA00084713035700,1,0.1,1,G,3,,2,741,3,0,0
EMA00084713204530,1,1.3,1,E,2,27,2,1061,6,0,0
EMA00084713213530,2,2.5,1,,2,18,1,314,6,0,0
EMA00084713401780,1,3.1,1,G,2,20,2,470,11,9,1
EMA00084713563260,1,1.7,2,D,2,24,1,608,2,0,0
EMA00084713595670,1,1,2,G,2,35,2,424,9,0,0
EMA00084713704180,2,0.5,1,D,2,24,2,704,14,0,0
EMA00084713771270,1,0.7,2,G,2,36,2,700,21,9,0
EMA00084713801460,1,0.3,2,G,3,57,2,694,6,0,2
EMA00084714055030,1,1,2,D,2,33,2,962,11,8,0
EMA00084714224030,1,0.1,2,D,3,47,3,542,26,14,1
EMA00084714323950,2,0.5,1,G,2,41,2,700,6,0,0
EMA00084714404850,1,0,2,F,3,38,2,840,4,0,1
EMA00084714486650,1,3,2,G,2,36,2,366,8,0,0
EMA00084714518340,1,1.9,1,D,2,39,1,806,21,17,0
EMA00084714544640,1,0.9,2,,2,30,3,741,8,0,0
EMA00084714618130,1,3,2,D,2,17,2,631,16,9,0
EMA00084714686720,1,0.1,1,E,2,40,3,760,14,8,0
EMA00084714723210,1,1.8,1,G,2,,2,194,11,10,0
EMA00084714729260,2,0.7,1,E,2,,1,694,9,0,0
EMA00084714747230,2,0,1,D,3,32,2,1173,10,1,0
EMA00084714750800,1,1.5,1,A,2,36,2,733,9,6,0
EMA00084714855330,1,1.6,2,G,2,7,1,902,11,4,0
EMA00084714956740,1,1.2,2,E,2,19,3,458,9,1,1
EMA00084714982810,1,1.4,2,G,2,,2,550,14,1,0
EMA00084715016990,2,0.3,2,,3,29,3,892,11,0,0
EMA00084715034640,1,2.2,1,E,2,26,2,484,11,9,0
EMA00084715351730,2,0,2,D,3,9,2,966,6,5,0
EMA00084715471350,1,0.7,2,G,2,18,1,868,21,9,0
EMA00084715476870,1,3.1,1,,2,20,1,424,21,7,0
EMA00084715528880,1,1,2,,2,44,1,458,7,0,1
EMA00084715621090,1,0.3,2,G,1,,3,786,1,0,0
EMA00084715827150,1,1.1,2,D,2,48,3,275,14,6,1
EMA00084715965940,1,0.6,2,B,2,25,2,795,,0,0
EMA00084716283540,1,2.5,2,D,2,13,3,636,14,3,0
EMA00084716338990,1,1.8,2,,2,5,3,1103,21,14,2
EMA00084716343400,1,0.5,1,C,2,32,2,721,16,10,0
EMA00084716460060,2,1.6,1,,2,28,2,655,4,0,1
EMA00084716553250,1,2.6,1,G,2,15,2,630,9,6,0
EMA00084716554260,2,0.2,1,C,3,23,1,1173,16,0,0
EMA00084716655460,1,0.8,1,B,2,30,3,577,,35,0
EMA00084716661710,1,2.1,2,,2,17,2,892,6,4,0
EMA00084716742720,1,1.4,1,G,2,17,2,880,6,0,0
EMA00084716778480,2,0.1,1,G,3,26,2,873,8,0,0
EMA00084716783020,1,0.3,1,G,2,32,2,673,11,1,0
EMA00084716809440,1,0.1,2,E,3,25,2,763,7,0,0
EMA00084716862170,1,1,2,E,2,19,2,880,5,2,0
EMA00084716875800,2,0.2,2,E,3,50,3,392,6,0,1
EMA00084717028990,2,2,1,E,2,28,2,484,8,5,0
EMA00084717168600,1,0.3,1,,3,16,2,1252,4,0,0
EMA00084717411510,1,1.6,2,G,2,13,2,737,26,21,0
EMA00084717550180,2,0.1,1,D,3,28,2,988,,0,0
EMA00084717601070,2,0.1,2,G,3,33,1,1140,3,0,0
EMA00084717601620,2,0,1,,3,25,1,578,3,0,1
EMA00084717779410,2,0.3,1,B,2,27,1,649,6,0,0
EMA00084717935500,2,0.5,1,G,2,23,2,751,11,5,0
EMA00084717992810,1,0,1,D,1,0,2,623,1,0,1
EMA00084718117560,1,0.1,1,E,3,49,3,490,24,18,1
EMA00084718201680,1,1.1,1,D,2,28,3,416,14,0,1
EMA00084718211120,1,1.8,1,,2,20,1,1061,5,0,0
EMA00084718319830,1,0.8,1,G,2,35,2,741,9,5,1
EMA00084718447010,1,2,2,E,2,25,1,653,8,,1
EMA00084718688440,2,0.6,1,G,2,42,1,771,26,19,0
EMA00084718975160,1,0.3,1,G,2,57,2,392,8,4,2
EMA00084719012030,1,2.5,1,C,2,14,3,593,6,1,0
EMA00084719064460,1,2.7,1,G,2,31,2,251,14,4,1
EMA00084719065570,1,0.2,1,E,3,50,2,282,8,0,2
EMA00084719141580,1,1.6,1,G,2,38,2,504,14,8,0
EMA00084719346430,2,0.2,2,B,3,50,2,424,14,7,2
EMA00084719443800,2,0.3,1,G,3,30,1,275,3,0,0
EMA00084719520860,2,0.1,1,B,3,28,1,504,6,0,1
EMA00084719541750,2,0.1,1,B,3,,2,440,11,0,2
EMA00084719573260,1,0.7,2,E,2,,1,484,6,0,0
EMA00084719632780,1,2.5,1,G,2,11,1,841,5,0,0
EMA00084719725490,1,0.3,1,,2,,2,416,4,0,0
EMA00084719741500,1,0,2,,3,35,3,1173,21,13,1
EMA00084719856190,1,2.4,2,E,2,20,2,771,4,0,0
EMA00084719867530,1,1.2,2,G,2,33,2,520,11,0,1
EMA00084719995260,2,0.8,1,,2,11,2,988,4,0,0
EMA00084720117910,1,1.8,1,C,2,33,2,366,5,0,0
EMA00084720418000,2,0.2,1,B,2,,2,892,6,0,0
EMA00084720438810,1,1.9,1,D,2,,2,484,21,6,0
EMA00084720526800,2,0.3,1,G,1,0,2,392,1,0,2
EMA00084720718030,1,1.5,1,G,2,,1,962,21,15,1
EMA00084720830780,1,1.8,1,G,2,29,3,741,2,0,0
EMA00084721095690,1,4.1,1,G,2,11,2,389,6,0,0
EMA00084721247630,1,0.8,2,E,2,24,2,1103,11,1,1
EMA00084721405990,1,0.2,1,G,3,41,2,841,11,0,0
EMA00084721456150,1,0.4,1,G,2,47,2,655,7,0,0
EMA00084721461250,1,0.3,1,E,3,27,2,966,11,9,0
EMA00084721484050,1,1,2,,2,28,2,704,36,23,0
EMA00084721535500,1,0.9,2,B,2,,2,931,6,0,0
EMA00084721764980,2,1.2,1,F,2,23,1,593,26,9,0
EMA00084721767730,2,1.6,1,E,2,,3,1038,16,6,0
EMA00084721980490,2,0.2,1,G,2,19,2,623,4,,0
EMA00084721987270,2,0.1,1,C,1,0,3,40,1,0,1
EMA00084722114100,2,0.1,1,E,3,26,2,653,,0,0
EMA00084722134140,2,3.3,1,,2,8,3,186,6,0,0
EMA00084722145000,1,2.2,2,G,2,29,3,389,6,4,1
EMA00084722572070,1,0.1,2,G,3,38,2,962,11,0,1
EMA00084722865290,1,0,2,G,3,26,2,842,21,7,0
EMA00084723002640,2,0.1,2,G,3,,2,462,9,0,1
EMA00084723053860,1,0.6,2,G,2,30,2,577,6,0,0
EMA00084723126980,1,1.7,2,,2,10,2,684,11,2,1
EMA00084723171230,1,1.6,2,D,2,25,2,700,11,2,0
EMA00084723181430,1,2.7,2,E,2,27,2,520,21,6,0
EMA00084723203160,1,1.5,1,E,2,47,2,132,4,0,1
EMA00084723207760,1,3.2,2,G,2,22,2,366,6,0,0
EMA00084723283370,1,0.7,1,G,2,35,1,649,7,3,0
EMA00084723513220,1,0.4,1,A,2,26,1,855,11,0,0
EMA00084723650600,1,2,1,E,2,21,1,771,8,5,0
EMA00084723834220,1,1.9,1,G,2,21,1,721,9,0,0
EMA00084724269520,1,1.7,2,G,2,25,2,424,21,15,1
EMA00084724285640,1,1.7,2,G,2,32,2,366,14,0,0
EMA00084724296630,1,1.1,1,C,2,23,3,704,14,0,0
EMA00084724331400,1,0.3,1,E,3,30,2,1060,6,1,1
EMA00084724354830,1,0.3,2,G,3,35,2,623,9,7,0
EMA00084724399760,1,0.2,2,,2,40,2,741,9,6,0
EMA00084724402500,1,2.1,2,B,2,16,1,484,6,,0
EMA00084724546020,2,0,2,,3,10,2,757,6,0,0
EMA00084724781280,1,1.1,2,F,2,,1,550,11,0,1
EMA00084725060170,1,1.1,1,F,2,36,1,605,11,10,0
EMA00084725064430,1,1.9,1,B,2,33,2,578,14,4,0
EMA00084725127520,1,2.4,2,G,2,21,2,1014,8,0,0
EMA00084725274420,1,1.7,1,C,2,30,2,605,3,0,0
EMA00084725384250,1,0.9,1,,2,38,2,933,14,0,0
EMA00084725710920,1,0.1,1,C,3,43,1,760,16,3,2
EMA00084725716800,1,0.3,1,E,2,40,2,608,16,6,0
EMA00084725804120,1,1.6,2,G,2,15,3,1103,,9,0
EMA00084725853600,2,0.1,1,C,3,,2,366,9,0,0
EMA00084725908680,1,0,1,G,3,49,2,653,14,0,0
EMA00084725931340,1,0.3,2,,2,36,2,623,11,7,0
EMA00084725958630,1,1.8,1,G,2,40,2,253,4,0,1
EMA00084726114660,2,0,1,B,3,26,2,741,11,9,1
EMA00084726288900,1,0.3,1,G,2,34,3,1038,18,8,0
EMA00084726495780,1,0.3,1,,3,47,2,524,14,0,1
EMA00084726612790,1,0.1,2,G,3,20,1,1082,11,4,0
EMA00084726690760,1,0.4,2,,2,,2,768,6,0,0
EMA00084726845270,1,1.1,1,,2,24,1,1173,16,3,0
EMA00084726994810,1,1.5,2,G,2,27,1,873,18,11,0
EMA00084727143530,2,0.3,2,C,3,23,3,782,9,7,0
EMA00084727324320,2,0.5,1,,2,55,1,190,11,0,1
EMA00084727329330,1,0,1,E,3,60,3,419,16,15,2
EMA00084727427370,2,2.3,1,B,2,10,2,636,2,0,0
EMA00084727499430,1,3.2,2,C,2,20,3,733,9,6,0
EMA00084727538510,1,1.6,1,F,2,30,2,608,14,1,0
EMA00084727879050,2,0.1,1,G,3,33,1,605,9,0,1
EMA00084727944950,1,0.2,2,,3,30,2,694,11,10,1
EMA00084728179060,1,0,1,G,3,41,3,608,11,6,1
EMA00084728256070,2,0,1,G,3,,2,424,11,4,1
EMA00084728320860,1,2.8,2,G,2,,2,608,21,15,0
EMA00084728377500,2,2,1,A,2,25,2,253,4,0,0
EMA00084728558750,1,0.2,1,G,3,28,1,684,6,0,0
EMA00084728603420,1,1.9,2,E,2,34,2,490,11,0,0
EMA00084728747930,1,1.5,1,F,2,24,2,608,24,5,0
EMA00084728783580,1,0.2,2,B,2,38,2,593,26,7,0
EMA00084728875570,1,0.2,1,G,3,56,2,190,4,0,0
EMA00084728888230,2,1.5,1,,2,12,3,1216,4,0,0
EMA00084728940980,1,0.3,1,,3,39,2,812,18,0,1
EMA00084728969720,1,1,2,D,2,30,2,578,11,0,0
EMA00084729030640,1,0,1,A,2,45,3,771,21,4,0
EMA00084729038060,1,1.6,2,,2,10,2,931,11,0,0
EMA00084729150630,1,0.5,2,,2,33,2,1203,9,0,0
EMA00084729210290,2,0.1,1,G,2,28,2,778,16,6,0
EMA00084729234320,1,1.4,1,D,2,23,2,812,11,0,0
EMA00084729236210,1,0.8,2,C,2,27,3,778,9,0,0
EMA00084729656800,1,2.3,2,D,2,20,2,760,8,0,1
EMA00084729729210,1,0.3,1,,3,33,3,827,5,2,0
EMA00084729923670,2,0.3,1,E,2,46,3,655,5,0,0
EMA00084729925100,1,0.5,2,,2,25,2,922,8,0,0
EMA00084729929000,2,0.6,1,,2,31,2,842,11,3,1
EMA00084729973020,1,0.4,1,B,2,31,2,880,4,3,0
EMA00084729973620,2,0.1,2,,3,10,2,524,14,5,0
EMA00084730347480,1,3.5,2,F,2,23,3,311,6,,0
EMA00084730399520,1,0.2,2,G,3,17,1,1316,31,23,0
EMA00084730458550,1,2.3,2,G,2,33,2,389,14,2,0
EMA00084730652550,1,1.5,1,G,2,,2,275,4,0,2
EMA00084730678740,2,0.1,1,A,3,25,3,678,6,0,0
EMA00084730819940,1,0.2,1,G,2,19,2,1310,,5,0
EMA00084731006480,2,0.3,2,B,3,,2,314,9,0,0
EMA00084731170130,1,1.1,2,E,2,31,3,623,14,12,0
EMA00084731218730,1,0.8,1,E,2,40,2,560,8,0,2
EMA00084731383810,1,0.3,2,F,3,30,1,458,6,0,0
EMA00084731387470,1,1.3,1,G,2,30,1,593,8,0,1
EMA00084731406080,1,1.3,2,B,2,20,2,855,31,27,0
EMA00084731531110,2,3.5,1,G,2,6,2,873,4,0,1
EMA00084731650910,1,4,1,G,2,17,3,311,11,0,0
EMA00084731980610,2,0.6,1,D,2,34,3,694,4,0,0
EMA00084731997980,1,1.3,2,G,2,36,1,524,26,25,1
EMA00084732115770,2,0,1,G,3,10,3,704,3,0,0
EMA00084732182140,2,1.1,1,B,2,20,2,902,21,5,0
EMA00084732514170,1,1.5,1,F,2,20,2,988,11,7,0
EMA00084732663260,1,3.6,1,G,2,6,2,840,6,0,0
EMA00084732736180,2,0,1,G,3,14,2,1140,11,0,0
EMA00084732843140,2,0.1,2,C,1,0,1,186,1,,1
EMA00084732892280,2,0.7,1,G,2,32,3,841,14,0,0
EMA00084733116650,2,0.3,2,F,3,47,3,605,26,8,1
EMA00084733238530,1,0,1,E,3,57,1,519,11,0,1
EMA00084733346200,1,0.4,2,B,2,32,3,684,21,19,0
EMA00084733399090,1,0.1,1,G,3,57,2,339,9,4,0
EMA00084733414660,2,0.3,1,D,3,18,1,931,11,0,0
EMA00084733567290,2,0.1,1,B,1,0,2,416,1,0,1
EMA00084733798730,1,0.3,1,G,2,40,2,827,11,0,0
EMA00084733970890,1,1.4,1,D,2,20,2,662,4,0,0
EMA00084733972460,2,0.4,1,G,2,28,3,1173,14,0,0
EMA00084734167880,1,1.2,2,,2,20,2,577,21,2,0
EMA00084734322890,1,2.5,1,D,2,21,1,608,21,7,0
EMA00084734344370,2,0.3,1,,3,55,2,314,,0,2
EMA00084734344430,1,2.1,2,,2,11,1,855,9,3,0
EMA00084734464890,1,1.7,2,E,2,28,1,1082,7,0,0
EMA00084734590270,2,1.2,1,G,2,29,1,577,6,0,0
EMA00084734617400,1,0,2,E,3,42,2,700,18,14,0
EMA00084734628640,1,0.9,2,E,2,17,3,931,6,2,0
EMA00084734722770,1,0.7,2,,2,22,2,763,8,0,0
EMA00084734772270,2,0.3,1,D,2,16,2,795,11,2,0
EMA00084734857820,2,0,2,G,3,30,1,521,,0,1
EMA00084734964420,1,1.9,2,G,2,25,2,605,21,2,2
EMA00084735009750,2,0.1,1,A,3,13,2,771,16,4,0
EMA00084735058230,1,4,2,D,2,20,2,253,6,0,1
EMA00084735105940,1,2,1,C,2,,3,593,9,0,0
EMA00084735190480,2,0.1,1,E,2,48,2,550,6,0,0
EMA00084735397470,1,2.9,2,E,2,23,2,520,18,1,0
EMA00084735581200,1,3.6,2,G,2,16,1,311,8,1,0
EMA00084735590890,2,1.8,1,G,2,,1,608,8,0,0
EMA00084735619190,2,2.5,1,G,2,20,3,760,4,0,0
EMA00084735802460,1,1.9,1,,2,30,2,490,21,11,1
EMA00084735868910,1,0.1,2,F,3,31,2,868,11,0,0
EMA00084736268160,2,0,2,G,3,38,2,988,9,0,0
EMA00084736408170,1,0.1,2,E,2,45,3,608,21,17,0
EMA00084736676480,1,3,2,B,2,19,2,578,26,23,0
EMA00084736719540,1,0.8,2,E,2,36,3,1122,7,0,0
EMA00084736889510,1,1.2,1,E,2,36,1,577,11,0,1
EMA00084736957020,1,0.4,1,,2,50,3,520,9,0,1
EMA00084737059470,1,2.4,2,F,2,12,3,631,16,1,0
EMA00084737330190,1,0.5,2,B,2,47,1,873,26,18,0
EMA00084737355360,1,1.5,2,F,2,28,3,605,11,6,0
EMA00084737373790,1,1.9,2,,2,28,3,770,6,0,0
EMA00084737621720,1,1.8,1,G,2,23,2,1061,9,0,0
EMA00084737631950,2,1.7,1,D,2,10,2,462,8,1,0
EMA00084737770430,1,3.2,1,D,2,16,2,904,6,0,0
EMA00084737803730,1,1.8,1,G,2,20,1,796,2,0,0
EMA00084737980170,2,1.3,1,E,2,20,2,922,4,0,0
EMA00084738098020,1,0.1,1,G,3,23,2,987,14,11,0
EMA00084738280890,1,0.1,1,,3,57,2,366,11,9,2
EMA00084738307810,2,0.1,2,E,3,20,3,773,2,,0
EMA00084738311710,2,0.2,2,E,3,20,2,550,6,0,0
EMA00084738357870,1,1.9,1,G,2,37,2,440,2,0,0
EMA00084738457250,1,0.2,2,B,2,28,2,673,16,15,0
EMA00084738508130,2,0,1,C,3,17,3,636,9,6,0
EMA00084738585320,1,0.6,2,,2,43,2,519,28,20,0
EMA00084738684290,2,0.3,2,G,3,23,1,1288,9,0,0
EMA00084738850360,1,1.9,1,,2,20,2,1061,4,,0
EMA00084738889770,1,2.3,2,B,2,35,2,311,11,0,1
EMA00084738911630,1,0.2,2,G,3,46,3,840,11,4,1
EMA00084738914830,2,1.3,1,,2,24,2,649,4,1,0
EMA00084739111280,1,2.4,2,F,2,24,2,524,9,0,0
EMA00084739160070,1,1.4,2,,2,15,2,904,8,2,0
EMA00084739204890,1,0.1,1,B,3,25,3,789,11,8,0
EMA00084739257840,1,2.3,1,A,2,10,2,630,2,0,0
EMA00084739373160,2,0.6,1,E,2,42,2,904,8,0,1
EMA00084739399610,2,1.7,1,,2,24,1,934,16,9,0
EMA00084739486740,1,1.1,1,G,2,23,2,673,11,5,0
EMA00084739658650,1,1.9,2,,2,32,2,520,14,13,0
EMA00084739746790,1,0,2,G,1,0,2,873,1,0,1
EMA00084739779650,1,0.6,2,,2,37,2,988,21,5,0
EMA00084739858840,1,0,2,D,3,37,2,741,6,1,0
EMA00084739910670,1,1.9,1,,2,31,2,504,6,0,1
EMA00084740055230,2,0.1,1,C,3,39,2,1014,21,13,1
EMA00084740092980,1,2,1,G,2,10,2,684,11,0,0
EMA00084740267290,2,2.4,1,B,2,18,2,560,4,1,0
EMA00084740348520,1,1.9,2,,2,13,2,962,14,11,0
EMA00084740370450,1,0,1,D,3,8,2,1038,11,0,0
EMA00084740489710,1,2.7,2,G,2,17,2,778,11,4,0
EMA00084740542890,1,1.1,1,,2,40,3,873,16,0,0
EMA00084740584720,1,0,2,A,3,22,3,542,4,0,0
EMA00084740588420,1,2,1,D,2,20,2,550,9,0,0
EMA00084740722060,1,0,2,C,3,43,1,700,6,0,1
EMA00084740976390,2,0.1,2,C,3,23,1,902,7,5,0
EMA00084741005780,1,0.4,2,E,2,54,3,550,11,0,0
EMA00084741100430,1,0.1,2,G,3,30,1,593,8,7,0
EMA00084741174040,1,0.7,1,F,2,24,2,744,18,1,0
EMA00084741192190,1,0.7,1,B,2,34,2,673,19,14,0
EMA00084741222110,1,2.9,2,G,2,23,2,518,31,16,0
EMA00084741224530,2,0.1,2,,3,5,2,704,6,0,0
EMA00084741247980,2,0,1,G,3,10,2,678,3,0,0
EMA00084741288610,2,2.5,1,G,2,19,2,655,4,0,0
EMA00084741347090,1,0,1,G,3,47,2,416,11,2,1
EMA00084741364880,2,0.8,1,E,2,22,2,855,9,1,0
EMA00084741434970,1,0.2,2,C,3,,2,1014,4,0,0
EMA00084741461980,2,1.4,1,E,2,25,2,577,10,0,1
EMA00084741462110,2,0.4,1,G,2,58,1,366,4,3,0
EMA00084741556400,2,1.5,1,E,2,30,3,366,6,0,0
EMA00084741665880,2,1.9,1,,2,,2,1122,21,14,0
EMA00084741788020,1,0.4,1,E,2,40,2,490,11,9,0
EMA00084741871490,1,2.6,2,,2,19,1,771,6,0,0
EMA00084741977640,1,2.2,2,,2,31,2,565,6,0,0
EMA00084741988850,1,0.1,2,G,2,38,1,462,8,0,0
EMA00084741996450,2,0,1,F,3,22,1,1280,9,2,0
EMA00084742179580,1,2.7,2,D,2,32,2,220,8,0,1
EMA00084742212060,1,2.1,2,,2,,2,577,,5,0
EMA00084742240280,1,0.9,1,,2,32,2,741,11,8,0
EMA00084742547400,2,0,2,,3,30,1,868,5,0,1
EMA00084742562580,1,0.7,2,D,2,23,1,902,11,8,0
EMA00084742777490,1,1.2,1,E,2,21,1,902,6,0,0
EMA00084742895740,1,3.6,1,G,2,25,2,339,9,0,0
EMA00084742978410,2,1,1,G,2,29,2,1103,14,2,0
EMA00084743047250,1,1.6,1,,2,30,3,220,15,14,0
EMA00084743059240,1,1.3,2,G,2,28,3,1103,14,0,0
EMA00084743360050,1,2.4,2,G,2,22,2,806,4,0,0
EMA00084743491930,2,0.3,1,,2,24,2,912,,0,0
EMA00084743494370,1,1.4,2,C,2,26,2,962,11,,0
EMA00084743543310,2,0.7,1,G,2,48,2,339,4,0,0
EMA00084743548420,2,0.3,2,G,3,16,3,912,8,2,0
EMA00084743646200,1,2.9,1,,2,36,2,40,9,0,1
EMA00084743658380,1,0.7,1,C,2,48,2,610,9,0,0
EMA00084743724030,1,0.4,2,,2,30,2,1103,6,0,0
EMA00084743850310,1,0,2,B,3,50,2,311,6,0,0
EMA00084743851770,2,0.3,1,G,3,35,2,806,9,6,0
EMA00084743969170,1,2.3,2,G,2,18,2,631,11,8,0
EMA00084744012580,1,0.3,2,D,3,22,2,855,5,0,0
EMA00084744065870,1,1.9,1,G,2,15,2,1173,,3,0
EMA00084744155250,1,0.1,2,,3,,2,812,9,0,0
EMA00084744176250,1,0.5,2,,2,23,2,1216,4,3,0
EMA00084744262180,2,0,2,F,3,,2,778,4,0,2
EMA00084744521810,1,1.9,1,A,2,27,2,1140,6,3,1
EMA00084744613940,1,0,2,F,3,26,3,855,6,3,0
EMA00084744884990,1,0.6,2,F,2,36,2,416,6,0,0
EMA00084744961930,1,0.9,1,E,2,22,2,722,24,11,0
EMA00084745049140,1,3.8,2,G,2,6,2,490,11,0,0
EMA00084745210760,1,2.6,2,G,2,20,2,840,11,8,0
EMA00084745274740,2,0.3,2,C,3,28,3,741,8,0,0
EMA00084745328840,1,0.3,2,F,2,24,2,868,16,0,0
EMA00084745356040,1,0.6,1,E,2,56,3,314,8,7,1
EMA00084745437800,1,0.2,2,G,3,35,2,744,9,5,0
EMA00084745571980,2,2,1,,2,23,1,524,11,3,0
EMA00084745585170,1,0,1,G,3,52,2,653,6,0,2
EMA00084745598150,1,0.2,2,,3,49,2,904,,7,1
EMA00084745622710,1,1.9,1,E,2,20,3,741,11,9,0
EMA00084745668190,1,0.4,1,G,2,40,1,636,,9,0
EMA00084745762740,2,1,1,F,2,32,1,873,14,13,0
EMA00084745889270,2,0.6,1,E,2,40,2,484,21,6,0
EMA00084746171280,2,3.2,1,D,2,,3,440,4,0,0
EMA00084746301180,1,1.2,2,G,2,50,3,275,11,10,2
EMA00084746438340,1,1.7,2,,2,33,2,733,9,0,0
EMA00084746453950,1,1.2,2,E,2,12,2,730,4,0,0
EMA00084746490520,2,0.2,2,G,3,27,2,946,21,8,0
EMA00084746732600,1,1.7,1,G,2,20,3,623,9,8,0
EMA00084746772990,1,1.1,1,,2,41,1,484,6,4,0
EMA00084746915150,1,0.2,2,G,1,,1,79,1,0,1
EMA00084747030450,2,1.2,1,,2,17,2,1229,14,11,0
EMA00084747056780,1,1.1,2,G,2,30,2,440,16,8,0
EMA00084747105210,2,0.3,2,E,1,0,2,352,,0,2
EMA00084747110150,1,3.2,2,E,2,22,3,220,14,11,0
EMA00084747232710,1,1.5,1,E,2,,3,1203,6,0,0
EMA00084747250010,1,2,1,G,2,25,2,610,8,0,0
EMA00084747265600,1,3.8,2,,2,20,2,578,16,14,0
EMA00084747312000,2,1.2,1,G,2,30,2,988,9,0,0
EMA00084747391100,1,0.3,1,G,3,44,2,733,8,7,2
EMA00084747408020,2,1.5,1,G,2,32,2,840,31,12,0
EMA00084747408690,1,1.6,2,E,2,25,3,678,5,3,0
EMA00084747409700,2,0.5,1,,2,,3,424,4,0,1
EMA00084747596670,1,0.3,2,G,3,19,3,1316,13,1,0
EMA00084747859940,1,0.8,1,G,2,44,2,366,7,2,0
EMA00084747936940,2,0.1,1,D,3,21,2,744,2,0,0
EMA00084747952300,2,0.3,2,E,3,30,2,873,14,9,0
EMA00084748068540,1,3.9,2,D,2,10,1,353,6,1,0
EMA00084748376310,1,0.4,2,D,2,40,2,275,11,0,0
EMA00084748432790,1,1.5,2,D,2,10,2,1189,9,6,0
EMA00084748515890,2,0.2,1,,3,27,2,773,6,0,0
EMA00084748519210,1,3.7,2,G,2,,2,311,6,,1
EMA00084748603040,1,2.3,2,,2,8,2,795,11,0,0
EMA00084748636590,2,0.1,1,F,3,20,2,608,2,0,2
EMA00084748714950,1,0.3,1,G,3,52,2,550,14,0,1
EMA00084748727440,1,0.9,2,,2,34,2,389,6,0,1
EMA00084748733760,1,0,2,B,3,35,1,694,4,0,0
EMA00084748758830,1,0.5,2,,2,33,2,673,8,0,0
EMA00084748801460,2,1.7,1,E,2,16,2,904,8,0,0
EMA00084748836480,1,0.1,1,G,3,48,2,578,11,0,2
EMA00084748957160,1,0.5,2,B,2,51,1,521,14,3,1
EMA00084749031490,2,0.2,1,D,3,10,2,1140,8,3,0
EMA00084749044090,1,0.2,2,F,2,31,2,684,14,1,0
EMA00084749135090,1,0.1,2,D,2,30,2,713,14,0,0
EMA00084749216400,1,0.9,2,B,2,24,2,673,8,0,0
EMA00084749224740,1,1.7,2,E,2,,3,694,19,11,1
EMA00084749345390,2,0.3,2,G,3,8,2,1203,4,0,0
EMA00084749515510,2,0.1,2,,3,18,3,931,4,0,0
EMA00084749526050,1,1.1,2,G,2,38,2,605,6,0,0
EMA00084749543980,1,3.1,2,,2,18,3,524,8,0,0
EMA00084749591820,2,0.3,2,G,3,59,2,518,8,5,0
EMA00084749690850,1,0.5,1,F,2,50,1,462,21,10,1
EMA00084749833830,1,2.1,2,,2,12,2,842,3,0,0
EMA00084749839300,1,1,2,D,2,12,2,730,21,6,0
EMA00084749990450,2,0.3,1,G,3,20,2,1288,16,15,0
EMA00084750043210,2,0.1,2,E,3,,2,440,21,18,1
EMA00084750117040,1,1.1,1,G,2,34,3,40,8,0,1
EMA00084750357360,2,0.2,1,E,3,34,1,812,16,13,0
EMA00084750422910,2,1.9,1,G,2,12,2,1082,6,0,0
EMA00084750594270,1,0.3,1,C,3,48,2,655,11,0,2
EMA00084750618360,2,0.2,2,B,3,38,3,741,4,0,0
EMA00084750933830,2,3.5,1,G,2,6,1,116,4,0,0
EMA00084751262850,1,1.3,2,E,2,27,2,636,16,0,0
EMA00084751432600,2,0,1,F,3,36,3,389,4,0,0
EMA00084751496290,1,2.5,2,C,2,22,1,484,21,15,0
EMA00084751506790,1,0.8,2,C,2,21,1,1060,16,9,0
EMA00084751601160,2,0.1,1,F,3,13,1,966,21,4,0
EMA00084751625370,1,0.9,2,B,2,32,1,678,16,10,0
EMA00084751629770,1,2.1,2,C,2,25,3,934,31,21,0
EMA00084751836040,2,1.9,1,D,2,20,2,560,9,1,0
EMA00084752175250,2,1.7,1,,2,,2,577,11,0,0
EMA00084752336450,1,3.2,1,E,2,10,3,550,4,0,0
EMA00084752422360,1,1.9,2,,2,19,1,855,16,7,0
EMA00084752497370,1,0.2,1,,3,25,2,733,11,8,0
EMA00084752757700,2,1.8,1,C,2,20,3,490,8,6,0
EMA00084752802760,2,1.6,1,,2,22,3,962,8,7,0
EMA00084752891060,1,0.2,2,G,3,11,2,1310,14,1,0
EMA00084752931620,1,3.5,1,E,2,14,3,565,4,0,1
EMA00084752967090,2,2.1,1,G,2,7,2,673,11,0,0
EMA00084753156560,2,0.7,1,C,2,34,2,1060,11,0,0
EMA00084753198710,2,0.6,1,G,2,45,3,392,8,0,0
EMA00084753215990,1,0.3,2,F,3,46,2,873,14,0,0
EMA00084753230540,2,2.3,1,E,2,12,2,778,6,0,0
EMA00084753263110,2,0,2,G,3,29,2,1173,11,5,0
EMA00084753318540,2,0.2,1,G,1,,1,1014,1,0,1
EMA00084753333120,1,0.3,2,,2,31,3,827,6,2,0
EMA00084753420340,1,0.6,1,C,2,45,1,440,26,15,0
EMA00084753523860,1,2.1,2,G,2,20,2,524,9,2,0
